2.229185217804007246e-01,3.905969967041554303e-01,-1.627352121528662821e+00,4.112138297255412134e+00,5.836103293585013230e-01
4.818799630431753744e-01,5.031082405681605030e-01,-1.675622308133605465e+00,9.398391269737993881e+00,3.329845505906119385e-01
5.127611747557436761e-01,3.554232022113875678e-01,2.554490020752817614e-01,4.034125086042962494e+00,6.015808545953192921e-01
3.788858358473082832e-01,4.718016064274943577e-01,-2.453834793105773127e+00,2.142287415884708057e+00,7.904252429444723616e-01
4.507413994636942922e-01,5.078169894683273178e-01,-2.482178864685550046e+00,3.271630848026385152e+00,7.342952723434756912e-01
5.237953685121353731e-01,5.729268256962866124e-01,1.148045337905790220e+00,2.397514059215981597e+00,4.665543822420803455e-01
3.545013901142808344e-01,5.050521552879467801e-01,-2.415281219557626091e+00,2.901758154021731428e+00,4.758311754288931938e-01
5.999963507174078670e-01,3.601478508260892442e-01,-3.310819258696197309e+00,7.595700357027878269e+00,3.905329418610644643e-01
2.898615505604804632e-01,3.719635438550578654e-01,3.696815664353112041e+00,8.295825287339580356e+00,5.098389235898135308e-01
2.095914627374292905e-01,3.808607821675659144e-01,2.902676759844519339e+00,4.327455625848449117e+00,5.927755244795683831e-01
4.559619732165005601e-01,4.231968341390360822e-01,-1.221598963939065641e-01,1.162214088435738146e+00,5.647167848103411547e-01
3.962208754222555918e-01,4.525432272784555288e-01,1.526833759012332870e+00,4.796651915693776580e+00,4.195392384230418603e-01
4.431636609136179183e-01,4.320700889594331628e-01,-2.151805939943311596e+00,1.783460545637184147e+00,7.518300089096813243e-01
3.727795723794632421e-01,3.472879045610872129e-01,3.055398578141119259e+00,2.014578133757024325e+00,8.497970261784972834e-01
3.519863420143501953e-01,6.276208674713805724e-01,-1.987578770178086263e+00,2.065574197149894431e+00,8.290865113811923814e-01
5.677254382808059052e-01,6.086095949342147371e-01,-9.005337874578831503e-01,3.991300963358338283e+00,5.873749013291230670e-01
5.840459192276787892e-01,4.901440749108076922e-01,1.034500552608998092e+00,5.984312327163236134e+00,4.581364654143476045e-01
3.539713702464111211e-01,4.971556286191192164e-01,3.168437454973432210e+00,1.361793226501208931e+00,4.657593573172732482e-01
3.088212880603392052e-01,4.329282158405292069e-01,-1.809670853765696030e+00,1.804065174602627053e+00,7.089626768595572726e-01
2.744052475128368473e-01,5.426745615133308220e-01,-1.498690451992657380e+00,3.191559950325257855e+00,8.970949740369663639e-01
2.596438102327693342e-01,6.550467268422458522e-01,-4.799244322813720487e-01,1.234736751688035650e+00,4.642129964873545900e-01
5.763183956507000882e-01,4.329260730072619356e-01,1.923301589738862560e+00,7.711487184907697134e+00,5.398081750390882894e-01
3.806988652992226996e-01,4.110775173867254884e-01,1.959036771071634320e+00,1.001525117786793206e+00,4.051252261186826242e-01
1.911358787904771095e-01,6.443647397459156823e-01,-1.159815067356951168e+00,6.402124391875324783e+00,6.441759364451833392e-01
3.515183664973973166e-01,5.632163416232988107e-01,-5.954211439345016288e-01,2.511793968169751423e+00,6.997537316311649436e-01
5.083958794771509249e-01,3.105004326304288687e-01,1.924376025404872514e+00,6.299508661083702776e+00,6.003515721470997768e-01
4.112073626527865677e-01,3.249433449931491968e-01,-1.884846690473018782e+00,8.075668073216455412e+00,4.854472864459978831e-01
4.894591450504937047e-01,4.463721018585479205e-01,2.461367301782995121e+00,7.830035321305139462e+00,6.550372790982931237e-01
1.982884163347852224e-01,4.508865545426021804e-01,-4.557007819262794968e-01,9.581356110560719230e+00,4.978914949340674800e-01
5.135101862164941355e-01,3.587878534370912975e-01,1.612901271434378003e+00,6.306717072626405240e+00,3.766521128368652827e-01
3.753325709780361841e-01,5.896746100324476991e-01,1.957014300271305629e+00,4.861353129975703347e+00,6.405515417321098193e-01
1.663748238800396018e-01,3.405111736813229983e-01,1.124464563136907458e+00,7.401094957147042130e+00,6.362501604187543736e-01
2.351634301485591716e-01,4.421164110173936290e-01,-1.655957749997284623e+00,5.970584430368092832e+00,5.228051939558586714e-01
3.411516587987781790e-01,6.204997041910957911e-01,-2.449668744454074787e+00,4.572165584886667133e+00,6.251693439225405324e-01
5.091052018188414463e-01,3.497381538479127361e-01,3.390876389711921846e+00,4.894233109395771386e+00,6.523274672469373536e-01
3.675316849721248502e-01,6.609631558936217566e-01,-9.228326033595992683e-01,1.938248986050999489e+00,3.545668948826441458e-01
4.485082988281977601e-01,6.453095871291262275e-01,1.157729729176936395e+00,2.840830697394286730e+00,3.493642565220774765e-01
1.663411851685047127e-01,6.639356934768004814e-01,1.744764490230055642e+00,6.494137385256945727e+00,7.709992686451661026e-01
4.021246953507592314e-01,5.267157116353329283e-01,2.615819276233249724e+00,2.131211570948967626e+00,5.478250119950102137e-01
4.209838535790332292e-01,6.520958124399762745e-01,-3.654515213825906272e-01,2.083361419449955676e+00,6.972791160125604293e-01
5.170595912028839169e-01,6.166960633933322722e-01,-1.752589983452637057e-01,5.646007618021497976e+00,7.084070175898353749e-01
3.549933747076781110e-01,6.110014955975423545e-01,-1.730948571067011166e+00,4.268690298266553995e+00,5.578006950973583011e-01
4.674670248197446698e-01,6.033215800203735046e-01,-1.791743544955455736e+00,5.151833988517757312e+00,8.249036882362497103e-01
2.449242415051356703e-01,6.600130584493628660e-01,-4.545965434237349001e+00,1.982624373705433651e+00,6.697960674034167949e-01
3.641875690698191947e-01,4.736853087128680695e-01,5.950163136400457020e-01,9.205499319156269067e+00,6.206987599578531745e-01
2.772366453231346894e-01,6.309702760603437266e-01,7.119904100258400703e-01,3.382778420557933430e+00,6.839129333535525213e-01
5.591131496330826733e-01,3.548039165026149466e-01,9.730663156846794948e-01,2.976384965920348957e+00,5.887548450530060151e-01
3.944596752901045056e-01,3.129037613583733890e-01,-7.517321649656789617e-01,2.455501400504479736e+00,4.809651749752438255e-01
3.292320315413581611e-01,5.364072896053625472e-01,6.969492488650752549e-01,8.218549933864267132e+00,4.571437922016935440e-01
2.072969120047032932e-01,5.470167762944907475e-01,9.883017877495117176e-01,7.375141533365887625e+00,6.528945062678623845e-01
4.398587161298936898e-01,4.295892418280372604e-01,1.980695424051482689e+00,1.491305039790008280e+00,5.017397777055773167e-01
2.665365753831701046e-01,5.212919529699259202e-01,6.732902972733088021e-01,1.691400299602699775e+00,5.013043350622995442e-01
3.291283809844719466e-01,5.915709397889414856e-01,-8.197921245295871628e-01,1.853661166723916232e+00,9.265902235138567811e-01
5.424231293061710923e-01,3.249689828978640227e-01,1.671653357381207350e+00,6.722064237406255138e+00,6.514112136530362251e-01
4.901041468868938544e-01,4.039929056746303093e-01,-1.479962121211313431e+00,7.077547111856636874e+00,7.268185252005363584e-01
4.343075682049317709e-01,6.880137890414581570e-01,-1.434437424779125614e+00,8.637817231938507589e+00,5.410381698417842111e-01
4.603746056465288783e-01,3.587058459154406354e-01,7.775508869376670518e-01,5.254626880024590996e+00,5.132688604111067532e-01
4.649803896012071336e-01,5.683763495052567283e-01,3.372479105135717248e-03,8.810014192510058351e+00,5.810516084820263050e-01
3.145660598284875098e-01,4.338323987007114413e-01,1.266290624399651676e+00,4.064497156528341648e+00,4.076333933958938838e-01
5.453608846405925137e-01,6.543389221369035891e-01,-2.943983532498770206e+00,1.959219816270138859e+00,4.557433018903473965e-01
2.660794450722859805e-01,5.972816526995602393e-01,-1.055963498004535150e+00,5.347599572221184872e+00,4.686744687786467134e-01
4.696599386614311866e-01,5.383806111616140644e-01,-4.118846590403443031e+00,3.701251726311967527e+00,4.827735925893672508e-01
2.090190004009500058e-01,6.019206150359988072e-01,-1.764539614158175063e+00,4.642109246700453440e+00,5.087776529659933100e-01
2.334431032592881594e-01,5.126681425459121977e-01,3.718865245420088783e+00,7.257820194751424481e+00,5.581345353581118607e-01
4.529190716331722433e-01,3.398777267682946412e-01,4.564074176910200009e-01,3.336945160918730835e+00,5.661519334426123873e-01
5.139338741262658994e-01,6.631118104533403335e-01,2.988148673168753433e-01,3.171199689611050587e+00,3.959603349520626203e-01
1.931209402802749886e-01,3.557397722418243480e-01,1.324369504347502335e+00,5.054564566530311609e+00,6.965542366718122658e-01
3.065010435979567127e-01,5.766223597999629025e-01,-1.324801490182796471e-01,9.344893032334240957e+00,5.517459927984412760e-01
3.704580062198326029e-01,5.035675488509104847e-01,-2.263693919930751974e+00,4.334602432915063197e+00,5.735296943237302436e-01
3.091722827337449742e-01,3.226574494097855239e-01,2.302678162519819161e+00,2.952656746225589046e+00,9.853526849688917233e-01
4.725009034080746018e-01,5.098556924950126135e-01,-8.622108186490429205e-02,3.191841681006782672e+00,8.352011050120344837e-01
5.827193433419072255e-01,3.172538283600823128e-01,-1.774684033965592267e+00,6.693060025454585116e+00,6.182784136278938192e-01
3.243416735804809936e-01,4.569859989824269775e-01,-2.341833572114548900e-02,2.997176846272924244e+00,7.992291084690797964e-01
4.880095946450554445e-01,3.569200610741071200e-01,1.079459878521075389e+00,2.969002941031508414e+00,7.346469519498191048e-01
1.567811240448376553e-01,6.175362165765680977e-01,-5.793875719991916640e-01,3.726663716712221408e+00,7.242668114545849356e-01
5.990069159773108165e-01,4.584637706314904637e-01,-1.135194180573844580e+00,2.607953078770156807e+00,3.488807971805976682e-01
5.475118111721717362e-01,4.431236364463980726e-01,2.637859846087852844e+00,3.176003907831331574e+00,7.499558384031127511e-01
4.668070664945062065e-01,6.081337839862184236e-01,2.099715559727708403e+00,9.014371247420454480e+00,3.253518990941330902e-01
5.170996915731808086e-01,3.410188145736096632e-01,4.117715263845649787e+00,3.798319383187188869e+00,5.958078349105049298e-01
4.425294112838772387e-01,4.521071038006496123e-01,2.444926559871214877e+00,6.354996640443188127e+00,5.830417933947519282e-01
3.985290357689392771e-01,3.487313953741847938e-01,6.436689065345815308e-01,7.633400507730077500e+00,6.368024997103177709e-01
5.509866123634644675e-01,6.856089171561802198e-01,8.070899138205707146e-01,4.065645618136331407e+00,3.625744244106163805e-01
4.028688060737919407e-01,3.972743558798857433e-01,-1.898452734715464274e+00,7.865840228452880112e+00,3.347677639332340416e-01
4.704393943835791791e-01,4.793755895679941981e-01,-3.054093599307972973e+00,4.891092764942573723e+00,3.966482993498900989e-01
2.637805819248521533e-01,5.888716903486967968e-01,1.842174694167254323e+00,2.251160480635181038e+00,7.047992462475485276e-01
2.147534153023649695e-01,6.255764374983856513e-01,-4.897857311234519173e-01,4.551039444499434872e+00,6.723901629703981087e-01
2.558249659996405523e-01,5.184874964969878874e-01,-2.685422006715171506e+00,8.679390257243756679e+00,4.695423717436426614e-01
3.475409383659582296e-01,3.774536009856416796e-01,3.572728709592414731e+00,9.760845294607486622e+00,3.895168473362063954e-01
5.495558938635375368e-01,3.611890755638120787e-01,-1.274673971509630022e-01,3.261818929593656158e+00,6.925555980252179333e-01
1.131332263403772992e-01,4.955523137210972040e-01,-2.020336164949718238e+00,6.533770627650934415e+00,7.724673320949833055e-01
1.473545340485264421e-01,6.727446259760615499e-01,7.711355928754102251e-01,3.777305164307601437e+00,8.029285307998444976e-01
3.598993996494022074e-01,3.856045064334660544e-01,2.503704733632075907e+00,7.797684418997706146e+00,4.541944423818239374e-01
4.883438848901954232e-01,4.989107247510671250e-01,1.778322661851124309e+00,5.019436618593957178e+00,5.663717771388017130e-01
2.828599831999604741e-01,5.613096378212267812e-01,-1.168103492123078624e+00,8.198697533271952054e+00,6.184527282099817613e-01
5.348302612403703638e-01,3.187260539455817332e-01,1.504227086161284532e+00,4.123194376507040460e+00,5.046610701377962638e-01
1.398049903554490769e-01,3.060436324384592233e-01,3.562947826238721305e+00,3.683140312052323839e+00,7.117089748886883394e-01
2.722161626033319237e-01,5.806602210656979235e-01,7.385492883964310806e-01,6.098601196788377976e+00,4.068192734948801181e-01
4.487990820687197679e-01,3.031372534171183908e-01,2.697689474441506974e-01,2.082459737151480361e+00,4.051844312241443813e-01
4.470371236395552783e-01,3.043122646797664643e-01,2.282418558287202970e+00,6.317399657412554603e+00,4.933329675244626511e-01
4.691471343437076946e-01,5.131623114367952487e-01,-4.004529524644601324e+00,6.646300618186015363e+00,4.729263795168213713e-01
3.544148677590494012e-01,3.724185129784171044e-01,-9.903351769166697238e-01,7.069733419694333776e+00,4.674192638273648726e-01
1.392350978004449069e-01,5.295452379961463896e-01,-1.498154285226416693e+00,5.133563944135971724e+00,8.608286863573384462e-01
1.528522144199637167e-01,5.807063444542328590e-01,4.005253665066010882e-02,8.349552164816648414e+00,5.686021682501786190e-01
5.687683741618448918e-01,6.919367625529853072e-01,3.506342180769996375e+00,9.407848405436377348e+00,4.565786016697315208e-01
3.978713081754792213e-01,4.574382552935638557e-01,1.348977986333370183e+00,2.397325265627616275e+00,6.141118135847838388e-01
3.281825683318016496e-01,3.946151666730962071e-01,-2.086653163202871752e-01,8.160883445662147295e+00,5.775943160984393643e-01
3.635088101493563206e-01,3.679055701153049474e-01,4.032888319151613388e+00,7.838088596888844961e+00,5.112671456266282277e-01
5.049084187349174302e-01,3.815364458644745493e-01,2.391891784349380323e+00,9.886483941544593534e+00,3.347033398538589721e-01
5.892777813661868036e-01,6.142898526149767058e-01,-1.269897244311657403e+00,7.088136056319085831e+00,4.183496150414385273e-01
2.773009838397333393e-01,3.302300536033949685e-01,4.873257140702484946e+00,5.160300858952811431e+00,5.365876739511682425e-01
4.956171877248515267e-01,4.699934251191624224e-01,-2.020158826133806595e+00,4.556326183818500297e+00,6.928852673489835912e-01
3.743929190224574155e-01,3.235522608280947399e-01,4.092001432820440598e+00,4.189527706125200979e+00,5.147286001345298123e-01
2.402696728332376908e-01,4.395069848389030476e-01,-9.867802214153211793e-01,4.820100827890975381e+00,6.590359392730801291e-01
4.273450365773391324e-01,3.208615420906953397e-01,2.216631062358537463e+00,6.484684750171764378e+00,7.732255935120414536e-01
4.573385757648343874e-01,4.628537308970061548e-01,1.691557422620849849e+00,4.890719841222146869e+00,5.511816872794311761e-01
3.305151183229756429e-01,5.540643713756521205e-01,-3.686475756142835181e-01,4.177413124592336047e+00,6.094002572957761821e-01
1.729257994064533066e-01,6.082441422540956211e-01,1.605433822039819880e+00,3.112933355199723806e+00,6.225872548059041556e-01
3.189234851042622720e-01,6.096180471649299548e-01,2.379486840103828271e-01,1.293229140933395804e+00,9.748558279081442901e-01
5.197482462865834485e-01,5.130698948185874464e-01,3.151747371528443864e-01,8.252817517360618638e+00,5.987047385025464630e-01
3.959882452115395246e-01,6.409721696740858787e-01,-1.968282312058835970e+00,8.889493137351358598e+00,2.970433655960311725e-01
3.184474269463797302e-01,5.581149481083294006e-01,-2.712865194973022032e+00,3.932658388393813098e+00,5.135008328115262533e-01
5.847010721656584753e-01,4.710112796827745640e-01,-2.297346146866299677e+00,8.576477884843363597e+00,5.431078017783628198e-01
3.161137713143656880e-01,3.637092723206846179e-01,-1.995607950522068741e+00,1.310932263761767524e+00,4.870047608475229772e-01
2.294336087112952838e-01,6.888713138461284302e-01,-4.460353867144671192e+00,1.839136404852891982e+00,6.310428445142574061e-01
2.013880692109920045e-01,3.549109527911262219e-01,-1.280609106884312176e+00,1.310772181146160342e+00,6.502184890138420492e-01
4.293372671759664305e-01,5.697910086287063525e-01,1.421644091853168312e+00,1.696180365736507323e+00,5.081554337612618211e-01
5.124791784814253237e-01,5.257113732634035586e-01,-2.282366769811390306e+00,3.116069517598207383e+00,5.118951824592633537e-01
3.676367943947328465e-01,3.276548603311233987e-01,8.207893254430622676e-01,1.474308699539057965e+00,3.605727120316505330e-01
5.206678053186879485e-01,4.615875020703449350e-01,-2.782500289423730511e+00,6.993419313195254006e+00,3.640178301354534129e-01
3.994600663877595492e-01,4.952639213591836231e-01,5.088786683589940907e-01,2.853057274800323118e+00,7.764097311919840871e-01
3.616546150771844381e-01,6.042431865924366985e-01,2.185223128864879349e+00,4.506684974337907157e+00,6.671089390756803628e-01
5.713547632919642183e-01,4.641698134726970348e-01,2.677459746481002156e+00,5.332580502259057553e+00,6.874513231746841591e-01
1.964679704560308993e-01,6.108826480442381968e-01,-1.939003419857046051e+00,1.163137348162000428e+00,7.107098576733494877e-01
3.286490476482560874e-01,5.891591370603228572e-01,1.954749085020024424e-01,5.644156915410495579e+00,5.006593835363579714e-01
3.260202159567687774e-01,5.947861205769552351e-01,-1.244271297820377598e+00,1.664466093386476331e+00,7.949683740359336781e-01
5.197721502326734244e-01,4.348988160526041646e-01,-3.498759885821597138e+00,5.183513948773934565e+00,4.708443109922608727e-01
4.173439392458051511e-01,3.034033605958804114e-01,3.517424117124205551e+00,8.078668875962620177e+00,6.972310950364860593e-01
5.485960218432646140e-01,3.040604363914312658e-01,-3.889573951924383266e-01,3.739423528241148542e+00,4.702489523363619917e-01
3.295801421782182383e-01,5.211920001103125255e-01,-1.149529234449183868e+00,7.223228897696110096e+00,3.183443598433008948e-01
5.442186233958227204e-01,6.392185473324775158e-01,-4.268223588442019434e-01,9.503515057919917908e+00,5.425236245745767016e-01
2.642015837680899426e-01,6.641248375483242983e-01,2.063051618711946311e+00,1.656535351076437568e+00,7.704279774057832819e-01
4.667037329646146482e-01,5.082833215157900320e-01,-1.333221872334529934e+00,4.045803187746079388e+00,7.344400510582429487e-01
3.926228640804683145e-01,3.280247571715299570e-01,-7.204720251283589505e-01,3.851920688328079656e+00,4.201212540055918598e-01
4.743659889594955548e-01,3.249856180177176368e-01,3.707734940721994832e+00,6.888079869045612647e+00,4.974145174856045015e-01
3.198772508172976203e-01,5.210342502567113510e-01,1.992866766199289152e+00,2.112396429383309737e+00,7.959181330572968616e-01
4.153465638178638342e-01,6.825735331588307364e-01,5.897320008460535945e-01,8.674626108005314862e+00,5.226531190618465272e-01
2.690872322282956697e-01,4.042193947048958735e-01,2.737876536994016341e+00,3.972479007239794413e+00,7.052846142177116029e-01
2.868707831641260642e-01,3.379572669478234093e-01,-2.123711413805284831e+00,8.829644394081276104e+00,6.137135864122209572e-01
4.305785171212115348e-01,3.420479732910793325e-01,1.331509567853839116e+00,3.578681863041950795e+00,5.345425310603695301e-01
5.495298517558852014e-01,4.825053226058857447e-01,-6.628192306115838761e-01,6.183916540438872289e+00,5.133793540742070949e-01
3.041630533891321875e-01,5.907726184690063054e-01,-3.216300354785585291e+00,3.660294137877926346e+00,6.131579733548280231e-01
5.409676488097598934e-01,5.878305774299223962e-01,1.759396891679902097e+00,7.137065489260492335e+00,4.347970091850148489e-01
2.813202564705291620e-01,4.734364632491970815e-01,1.442096530133426313e+00,5.865266730927185534e+00,5.435984821929760180e-01
1.454000690312508837e-01,3.087778233572422426e-01,7.816522043233300465e-01,2.688776698021836609e+00,6.306868333123250014e-01
